product_id,version,name,release_date,link
kubernetes/kubernetes,v1.2.0-alpha.4,Release v1.2.0-alpha.4,2015-11-25 13:18:33,https://github.com/kubernetes/kubernetes/releases/tag/v1.2.0-alpha.4
kubernetes/kubernetes,v1.1.2,Release v1.1.2,2015-11-19 01:01:05,https://github.com/kubernetes/kubernetes/releases/tag/v1.1.2
kubernetes/kubernetes,v1.1.1,Release v1.1.1,2015-11-09 17:42:27,https://github.com/kubernetes/kubernetes/releases/tag/v1.1.1
kubernetes/kubernetes,v1.1.1-beta.1,Release v1.1.1-beta.1,2015-11-03 21:50:01,https://github.com/kubernetes/kubernetes/releases/tag/v1.1.1-beta.1
kubernetes/kubernetes,v1.2.0-alpha.3,Release v1.2.0-alpha.3,2015-11-03 19:08:22,https://github.com/kubernetes/kubernetes/releases/tag/v1.2.0-alpha.3
kubernetes/kubernetes,v1.0.7,Release v1.0.7,2015-10-27 07:57:27,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.7
kubernetes/kubernetes,v1.2.0-alpha.1,Release v1.2.0-alpha.1,2015-10-22 17:47:47,https://github.com/kubernetes/kubernetes/releases/tag/v1.2.0-alpha.1
kubernetes/kubernetes,v1.2.0-alpha.2,Release v1.2.0-alpha.2,2015-10-19 18:15:38,https://github.com/kubernetes/kubernetes/releases/tag/v1.2.0-alpha.2
kubernetes/kubernetes,v1.0.6,Release 1.0.6,2015-09-11 21:28:39,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.6
kubernetes/kubernetes,v1.0.5,Release 1.0.5,2015-09-01 03:53:09,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.5
kubernetes/kubernetes,v1.1.0-alpha.1,Release v1.1.0-alpha.1,2015-08-29 00:08:51,https://github.com/kubernetes/kubernetes/releases/tag/v1.1.0-alpha.1
kubernetes/kubernetes,v1.0.4,Release v1.0.4 Candidate,2015-08-25 22:46:04,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.4
kubernetes/kubernetes,v1.0.3,Release 1.0.3,2015-08-07 19:00:04,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.3
kubernetes/kubernetes,v1.0.2,Kubernetes v1.0.2,2015-08-03 19:53:29,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.2
kubernetes/kubernetes,v1.0.1,Release 1.0.1,2015-07-17 23:22:01,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.1
kubernetes/kubernetes,v0.21.4,Release 0.21.4,2015-07-17 18:01:45,https://github.com/kubernetes/kubernetes/releases/tag/v0.21.4
kubernetes/kubernetes,v0.21.3,Release 0.21.3,2015-07-16 00:52:24,https://github.com/kubernetes/kubernetes/releases/tag/v0.21.3
kubernetes/kubernetes,v1.0.0,Release 1.0.0 Candidate Two,2015-07-13 17:03:07,https://github.com/kubernetes/kubernetes/releases/tag/v1.0.0
kubernetes/kubernetes,v0.21.2,Release v0.21.2 Candidate,2015-07-11 01:29:52,https://github.com/kubernetes/kubernetes/releases/tag/v0.21.2
kubernetes/kubernetes,v0.21.1,Release v0.21.1 Candidate,2015-07-09 02:27:14,https://github.com/kubernetes/kubernetes/releases/tag/v0.21.1
kubernetes/kubernetes,v0.21.0,Release v0.21.0 Candidate,2015-07-07 23:27:13,https://github.com/kubernetes/kubernetes/releases/tag/v0.21.0
kubernetes/kubernetes,v0.20.2,Release 0.20.2,2015-06-30 20:13:16,https://github.com/kubernetes/kubernetes/releases/tag/v0.20.2
kubernetes/kubernetes,v0.20.1,Release 0.20.1 Candidate,2015-06-29 21:36:19,https://github.com/kubernetes/kubernetes/releases/tag/v0.20.1
kubernetes/kubernetes,v0.20.0,Release 0.20.0 Candidate,2015-06-27 00:09:47,https://github.com/kubernetes/kubernetes/releases/tag/v0.20.0
kubernetes/kubernetes,v0.19.3,Release 0.19.3,2015-06-22 18:32:41,https://github.com/kubernetes/kubernetes/releases/tag/v0.19.3
kubernetes/kubernetes,v0.19.1,Release 0.19.1 Candidate,2015-06-19 16:38:13,https://github.com/kubernetes/kubernetes/releases/tag/v0.19.1
kubernetes/kubernetes,v0.19.0,Release 0.19.0 Candidate,2015-06-12 17:16:33,https://github.com/kubernetes/kubernetes/releases/tag/v0.19.0
kubernetes/kubernetes,v0.18.2,Release 0.18.2,2015-06-08 21:43:08,https://github.com/kubernetes/kubernetes/releases/tag/v0.18.2
kubernetes/kubernetes,v0.18.1,Release 0.18.1.1 Candidate,2015-06-03 17:37:46,https://github.com/kubernetes/kubernetes/releases/tag/v0.18.1
kubernetes/kubernetes,v0.18.0,Release 0.18.0,2015-05-30 16:36:02,https://github.com/kubernetes/kubernetes/releases/tag/v0.18.0
kubernetes/kubernetes,v0.17.1,Release 0.17.1,2015-05-21 20:35:36,https://github.com/kubernetes/kubernetes/releases/tag/v0.17.1
kubernetes/kubernetes,v0.17.0,Release 0.17.0,2015-05-13 00:07:41,https://github.com/kubernetes/kubernetes/releases/tag/v0.17.0
kubernetes/kubernetes,v0.16.2,Release 0.16.2 Candidate,2015-05-04 20:08:57,https://github.com/kubernetes/kubernetes/releases/tag/v0.16.2
kubernetes/kubernetes,v0.16.1,Release 0.16.1 Candidate,2015-05-01 23:54:21,https://github.com/kubernetes/kubernetes/releases/tag/v0.16.1
kubernetes/kubernetes,v0.16.0,Release 0.16.0,2015-04-29 06:11:28,https://github.com/kubernetes/kubernetes/releases/tag/v0.16.0
kubernetes/kubernetes,v0.15.0,Release 0.15.0,2015-04-13 22:33:59,https://github.com/kubernetes/kubernetes/releases/tag/v0.15.0
kubernetes/kubernetes,v0.14.2,Release 0.14.2,2015-04-08 18:36:52,https://github.com/kubernetes/kubernetes/releases/tag/v0.14.2
kubernetes/kubernetes,v0.14.1,Release 0.14.1,2015-04-01 23:36:26,https://github.com/kubernetes/kubernetes/releases/tag/v0.14.1
kubernetes/kubernetes,v0.13.2,Release 0.13.2,2015-03-19 02:12:22,https://github.com/kubernetes/kubernetes/releases/tag/v0.13.2
kubernetes/kubernetes,v0.13.1,Release 0.13.1 Candidate,2015-03-17 15:53:24,https://github.com/kubernetes/kubernetes/releases/tag/v0.13.1
kubernetes/kubernetes,v0.13.0,Release 0.13.0 Candidate,2015-03-17 00:20:53,https://github.com/kubernetes/kubernetes/releases/tag/v0.13.0
kubernetes/kubernetes,v0.12.2,Release 0.12.2,2015-03-16 23:57:23,https://github.com/kubernetes/kubernetes/releases/tag/v0.12.2
kubernetes/kubernetes,v0.12.1,Release v0.12.1 Candidate,2015-03-11 21:35:23,https://github.com/kubernetes/kubernetes/releases/tag/v0.12.1
kubernetes/kubernetes,v0.12.0,Release 0.12.0 Candidate,2015-03-03 06:06:33,https://github.com/kubernetes/kubernetes/releases/tag/v0.12.0
kubernetes/kubernetes,v0.11.0,Release 0.11.0,2015-02-18 23:56:03,https://github.com/kubernetes/kubernetes/releases/tag/v0.11.0
kubernetes/kubernetes,v0.10.1,Release 0.10.1,2015-02-10 13:28:47,https://github.com/kubernetes/kubernetes/releases/tag/v0.10.1
kubernetes/kubernetes,v0.10.0,Release 0.10.0 Release Candidate,2015-02-03 21:10:53,https://github.com/kubernetes/kubernetes/releases/tag/v0.10.0
kubernetes/kubernetes,v0.9.3,v0.9.3,2015-01-31 04:16:02,https://github.com/kubernetes/kubernetes/releases/tag/v0.9.3
kubernetes/kubernetes,v0.8.4,v0.8.4,2015-01-29 00:59:35,https://github.com/kubernetes/kubernetes/releases/tag/v0.8.4
kubernetes/kubernetes,v0.9.2,Release 0.9.2,2015-01-28 22:11:14,https://github.com/kubernetes/kubernetes/releases/tag/v0.9.2
kubernetes/kubernetes,v0.9.1,Kubernetes v0.9.1,2015-01-24 00:25:22,https://github.com/kubernetes/kubernetes/releases/tag/v0.9.1
kubernetes/kubernetes,v0.9.0,Release 0.9.0 Release Candidate,2015-01-21 04:02:06,https://github.com/kubernetes/kubernetes/releases/tag/v0.9.0
kubernetes/kubernetes,v0.8.2,v0.8.2,2015-01-21 00:15:24,https://github.com/kubernetes/kubernetes/releases/tag/v0.8.2
kubernetes/kubernetes,v0.8.1,v0.8.1,2015-01-13 18:42:59,https://github.com/kubernetes/kubernetes/releases/tag/v0.8.1
kubernetes/kubernetes,v0.7.4,v0.7.4,2015-01-09 19:07:03,https://github.com/kubernetes/kubernetes/releases/tag/v0.7.4
kubernetes/kubernetes,v0.7.3,v0.7.3,2015-01-08 22:29:02,https://github.com/kubernetes/kubernetes/releases/tag/v0.7.3
kubernetes/kubernetes,v0.8.0,v0.8.0,2015-01-07 21:41:13,https://github.com/kubernetes/kubernetes/releases/tag/v0.8.0
kubernetes/kubernetes,v0.7.2,v0.7.2,2014-12-29 19:52:12,https://github.com/kubernetes/kubernetes/releases/tag/v0.7.2
kubernetes/kubernetes,v0.7.1,v0.7.1,2014-12-23 04:17:09,https://github.com/kubernetes/kubernetes/releases/tag/v0.7.1
kubernetes/kubernetes,v0.7.0,v0.7.0 Release Candidate,2014-12-16 17:30:08,https://github.com/kubernetes/kubernetes/releases/tag/v0.7.0
kubernetes/kubernetes,v0.6.2,v0.6.2,2014-12-12 23:02:19,https://github.com/kubernetes/kubernetes/releases/tag/v0.6.2
kubernetes/kubernetes,v0.5.6,v0.5.6,2014-12-12 22:44:43,https://github.com/kubernetes/kubernetes/releases/tag/v0.5.6
kubernetes/kubernetes,v0.6.1,Kubernetes v0.6 Release Candidate 1,2014-12-09 18:49:55,https://github.com/kubernetes/kubernetes/releases/tag/v0.6.1
kubernetes/kubernetes,v0.6.0,Kubernetes v0.6 Release Candidate 0,2014-12-02 05:33:17,https://github.com/kubernetes/kubernetes/releases/tag/v0.6.0
kubernetes/kubernetes,v0.5.4,v0.5.4,2014-11-25 23:12:32,https://github.com/kubernetes/kubernetes/releases/tag/v0.5.4
kubernetes/kubernetes,v0.5.3,v0.5.3,2014-11-24 21:36:31,https://github.com/kubernetes/kubernetes/releases/tag/v0.5.3
kubernetes/kubernetes,v0.5.2,v0.5.2,2014-11-19 22:37:14,https://github.com/kubernetes/kubernetes/releases/tag/v0.5.2
kubernetes/kubernetes,v0.4.4,v0.4.4,2014-11-19 21:57:15,https://github.com/kubernetes/kubernetes/releases/tag/v0.4.4
kubernetes/kubernetes,v0.5.1,,2014-11-19 04:46:24,https://github.com/kubernetes/kubernetes/releases/tag/v0.5.1
kubernetes/kubernetes,v0.5,,2014-11-18 00:33:54,https://github.com/kubernetes/kubernetes/releases/tag/v0.5
kubernetes/kubernetes,v0.4.3,Kubernetes v0.4.3,2014-10-30 23:37:32,https://github.com/kubernetes/kubernetes/releases/tag/v0.4.3
kubernetes/kubernetes,v0.4.2,Kubernetes v0.4.2,2014-10-29 17:17:43,https://github.com/kubernetes/kubernetes/releases/tag/v0.4.2
kubernetes/kubernetes,v0.4.1,Kubernetes v0.4.1,2014-10-17 22:25:31,https://github.com/kubernetes/kubernetes/releases/tag/v0.4.1
kubernetes/kubernetes,v0.4,Kubernetes v0.4,2014-10-15 00:11:34,https://github.com/kubernetes/kubernetes/releases/tag/v0.4
dagster-io/dagster,0.9.22.post0,0.9.22.post0,2020-12-11 04:26:56,https://github.com/dagster-io/dagster/releases/tag/0.9.22.post0
dagster-io/dagster,0.9.22,0.9.22,2020-12-11 02:27:57,https://github.com/dagster-io/dagster/releases/tag/0.9.22
dagster-io/dagster,0.9.22.pre1,,2020-12-11 02:12:06,https://github.com/dagster-io/dagster/releases/tag/0.9.22.pre1
dagster-io/dagster,0.9.22.pre0,0.9.22.pre0,2020-12-11 02:01:10,https://github.com/dagster-io/dagster/releases/tag/0.9.22.pre0
dagster-io/dagster,0.9.21,,2020-12-03 23:23:27,https://github.com/dagster-io/dagster/releases/tag/0.9.21
dagster-io/dagster,0.9.21.pre0,,2020-12-03 22:30:11,https://github.com/dagster-io/dagster/releases/tag/0.9.21.pre0
dagster-io/dagster,0.9.20,,2020-11-19 23:17:39,https://github.com/dagster-io/dagster/releases/tag/0.9.20
dagster-io/dagster,0.9.20.pre0,,2020-11-19 22:35:26,https://github.com/dagster-io/dagster/releases/tag/0.9.20.pre0
dagster-io/dagster,0.9.19.pre0,,2020-11-13 00:54:29,https://github.com/dagster-io/dagster/releases/tag/0.9.19.pre0
dagster-io/dagster,0.9.19,,2020-11-13 00:51:30,https://github.com/dagster-io/dagster/releases/tag/0.9.19
dagster-io/dagster,0.9.18.pre0,,2020-11-05 22:33:21,https://github.com/dagster-io/dagster/releases/tag/0.9.18.pre0
dagster-io/dagster,0.9.18,,2020-11-05 22:32:49,https://github.com/dagster-io/dagster/releases/tag/0.9.18
dagster-io/dagster,0.9.17,,2020-10-29 22:20:28,https://github.com/dagster-io/dagster/releases/tag/0.9.17
dagster-io/dagster,0.9.16,,2020-10-22 23:58:58,https://github.com/dagster-io/dagster/releases/tag/0.9.16
dagster-io/dagster,0.9.15,0.9.15,2020-10-15 22:33:21,https://github.com/dagster-io/dagster/releases/tag/0.9.15
dagster-io/dagster,0.9.14,,2020-10-08 20:59:03,https://github.com/dagster-io/dagster/releases/tag/0.9.14
dagster-io/dagster,0.9.12,0.9.12,2020-10-01 20:20:07,https://github.com/dagster-io/dagster/releases/tag/0.9.12
dagster-io/dagster,0.9.11,,2020-09-25 00:06:00,https://github.com/dagster-io/dagster/releases/tag/0.9.11
dagster-io/dagster,0.9.9,0.9.9,2020-09-17 21:41:13,https://github.com/dagster-io/dagster/releases/tag/0.9.9
dagster-io/dagster,0.9.8,0.9.8,2020-09-16 00:31:57,https://github.com/dagster-io/dagster/releases/tag/0.9.8
dagster-io/dagster,0.9.7,0.9.7,2020-09-11 23:45:11,https://github.com/dagster-io/dagster/releases/tag/0.9.7
dagster-io/dagster,0.9.6,0.9.6,2020-09-10 23:48:42,https://github.com/dagster-io/dagster/releases/tag/0.9.6
dagster-io/dagster,0.9.5,,2020-09-03 23:59:41,https://github.com/dagster-io/dagster/releases/tag/0.9.5
dagster-io/dagster,0.9.4,0.9.4,2020-08-27 23:57:53,https://github.com/dagster-io/dagster/releases/tag/0.9.4
dagster-io/dagster,0.9.3,,2020-08-21 14:50:06,https://github.com/dagster-io/dagster/releases/tag/0.9.3
dagster-io/dagster,0.9.2,0.9.2,2020-08-13 23:13:55,https://github.com/dagster-io/dagster/releases/tag/0.9.2
dagster-io/dagster,0.9.1,0.9.1,2020-08-07 23:31:46,https://github.com/dagster-io/dagster/releases/tag/0.9.1
dagster-io/dagster,0.9.0,0.9.0,2020-08-07 17:37:18,https://github.com/dagster-io/dagster/releases/tag/0.9.0
dagster-io/dagster,0.8.9,0.8.9,2020-07-31 00:08:33,https://github.com/dagster-io/dagster/releases/tag/0.8.9
dagster-io/dagster,0.8.10,0.8.10,2020-07-31 00:08:03,https://github.com/dagster-io/dagster/releases/tag/0.8.10
dagster-io/dagster,0.8.8,,2020-07-16 20:09:42,https://github.com/dagster-io/dagster/releases/tag/0.8.8
dagster-io/dagster,0.8.7,,2020-07-09 22:24:41,https://github.com/dagster-io/dagster/releases/tag/0.8.7
dagster-io/dagster,0.8.6,,2020-07-02 22:41:53,https://github.com/dagster-io/dagster/releases/tag/0.8.6
dagster-io/dagster,0.8.5,0.8.5,2020-06-26 01:19:48,https://github.com/dagster-io/dagster/releases/tag/0.8.5
dagster-io/dagster,0.8.4,0.8.4,2020-06-19 23:41:50,https://github.com/dagster-io/dagster/releases/tag/0.8.4
dagster-io/dagster,0.8.3,0.8.3,2020-06-17 17:55:37,https://github.com/dagster-io/dagster/releases/tag/0.8.3
dagster-io/dagster,0.8.2,0.8.2,2020-06-17 16:02:52,https://github.com/dagster-io/dagster/releases/tag/0.8.2
dagster-io/dagster,0.8.1,0.8.1,2020-06-13 01:00:37,https://github.com/dagster-io/dagster/releases/tag/0.8.1
dagster-io/dagster,0.8.0,"0.8.0 ""In The Zone""",2020-06-11 23:35:50,https://github.com/dagster-io/dagster/releases/tag/0.8.0
dagster-io/dagster,0.7.16,0.7.16,2020-06-05 20:20:47,https://github.com/dagster-io/dagster/releases/tag/0.7.16
dagster-io/dagster,0.7.15,0.7.15,2020-05-29 02:59:33,https://github.com/dagster-io/dagster/releases/tag/0.7.15
dagster-io/dagster,0.7.14,,2020-05-22 01:19:32,https://github.com/dagster-io/dagster/releases/tag/0.7.14
dagster-io/dagster,0.7.13,,2020-05-14 23:13:58,https://github.com/dagster-io/dagster/releases/tag/0.7.13
dagster-io/dagster,0.7.12,0.7.12,2020-05-11 23:17:50,https://github.com/dagster-io/dagster/releases/tag/0.7.12
dagster-io/dagster,0.7.11,,2020-05-09 21:38:56,https://github.com/dagster-io/dagster/releases/tag/0.7.11
dagster-io/dagster,0.7.10,,2020-05-09 21:38:35,https://github.com/dagster-io/dagster/releases/tag/0.7.10
dagster-io/dagster,0.7.9,,2020-05-09 21:38:00,https://github.com/dagster-io/dagster/releases/tag/0.7.9
dagster-io/dagster,0.7.8,,2020-05-09 21:37:41,https://github.com/dagster-io/dagster/releases/tag/0.7.8
dagster-io/dagster,0.7.7,,2020-05-09 21:37:05,https://github.com/dagster-io/dagster/releases/tag/0.7.7
dagster-io/dagster,0.7.1,,2020-04-03 19:02:58,https://github.com/dagster-io/dagster/releases/tag/0.7.1
dagster-io/dagster,0.7.2,,2020-04-03 19:02:40,https://github.com/dagster-io/dagster/releases/tag/0.7.2
dagster-io/dagster,0.7.3,,2020-04-03 19:02:11,https://github.com/dagster-io/dagster/releases/tag/0.7.3
dagster-io/dagster,0.7.4,,2020-04-03 19:01:41,https://github.com/dagster-io/dagster/releases/tag/0.7.4
dagster-io/dagster,0.7.5,,2020-04-03 19:01:14,https://github.com/dagster-io/dagster/releases/tag/0.7.5
dagster-io/dagster,0.7.6,,2020-04-03 19:00:34,https://github.com/dagster-io/dagster/releases/tag/0.7.6
dagster-io/dagster,0.7.0,Waiting To Exhale,2020-02-13 00:27:11,https://github.com/dagster-io/dagster/releases/tag/0.7.0
dagster-io/dagster,0.4.0,0.4.0,2019-04-18 18:51:32,https://github.com/dagster-io/dagster/releases/tag/0.4.0
dagster-io/dagster,0.2.8.post3,0.2.8.post3,2019-03-15 15:40:39,https://github.com/dagster-io/dagster/releases/tag/0.2.8.post3
dagster-io/dagster,v0.2.8.post0,v.0.2.8.post0,2018-11-01 20:31:25,https://github.com/dagster-io/dagster/releases/tag/v0.2.8.post0
dagster-io/dagster,v0.2.8,v0.2.8,2018-11-01 17:14:28,https://github.com/dagster-io/dagster/releases/tag/v0.2.8
dagster-io/dagster,v.0.2.7,v.0.2.7,2018-10-31 23:01:47,https://github.com/dagster-io/dagster/releases/tag/v.0.2.7
dagster-io/dagster,v0.2.6,v0.2.6,2018-10-09 00:58:52,https://github.com/dagster-io/dagster/releases/tag/v0.2.6
dagster-io/dagster,v0.2.5,v0.2.5,2018-10-05 03:16:01,https://github.com/dagster-io/dagster/releases/tag/v0.2.5
dagster-io/dagster,v.0.2.4,v.0.2.4,2018-10-01 14:42:05,https://github.com/dagster-io/dagster/releases/tag/v.0.2.4
dagster-io/dagster,v0.2.3,v0.2.3,2018-09-22 17:31:17,https://github.com/dagster-io/dagster/releases/tag/v0.2.3
dagster-io/dagster,v0.2.2,v0.2.2,2018-09-20 21:57:08,https://github.com/dagster-io/dagster/releases/tag/v0.2.2
dagster-io/dagster,v0.2.0,v0.2.0,2018-09-20 21:55:25,https://github.com/dagster-io/dagster/releases/tag/v0.2.0
dagster-io/dagster,v0.1.6,v0.1.6,2018-08-17 16:38:11,https://github.com/dagster-io/dagster/releases/tag/v0.1.6
knative/eventing,v0.19.4,Knative Eventing release v0.19.4,2020-12-22 11:27:29,https://github.com/knative/eventing/releases/tag/v0.19.4
knative/eventing,v0.19.3,Knative Eventing release v0.19.3,2020-12-10 22:41:16,https://github.com/knative/eventing/releases/tag/v0.19.3
knative/eventing,v0.19.2,Knative Eventing release v0.19.2,2020-11-24 11:26:35,https://github.com/knative/eventing/releases/tag/v0.19.2
knative/eventing,v0.18.6,Knative Eventing release v0.18.6,2020-11-24 10:38:21,https://github.com/knative/eventing/releases/tag/v0.18.6
knative/eventing,v0.19.1,Knative Eventing release v0.19.1,2020-11-17 11:15:35,https://github.com/knative/eventing/releases/tag/v0.19.1
knative/eventing,v0.19.0,Knative Eventing release v0.19.0,2020-11-10 21:06:21,https://github.com/knative/eventing/releases/tag/v0.19.0
knative/eventing,v0.17.9,Knative Eventing release v0.17.9,2020-11-10 11:08:10,https://github.com/knative/eventing/releases/tag/v0.17.9
knative/eventing,v0.18.5,Knative Eventing release v0.18.5,2020-11-10 10:47:09,https://github.com/knative/eventing/releases/tag/v0.18.5
knative/eventing,v0.17.8,Knative Eventing release v0.17.8,2020-11-03 11:09:43,https://github.com/knative/eventing/releases/tag/v0.17.8
knative/eventing,v0.18.4,Knative Eventing release v0.18.4,2020-11-03 10:45:40,https://github.com/knative/eventing/releases/tag/v0.18.4
knative/eventing,v0.17.7,Knative Eventing release v0.17.7,2020-10-13 15:50:22,https://github.com/knative/eventing/releases/tag/v0.17.7
knative/eventing,v0.16.4,Knative Eventing release v0.16.4,2020-10-13 15:28:36,https://github.com/knative/eventing/releases/tag/v0.16.4
knative/eventing,v0.18.3,Knative Eventing release v0.18.3,2020-10-13 15:17:29,https://github.com/knative/eventing/releases/tag/v0.18.3
knative/eventing,v0.18.2,Knative Eventing release v0.18.2,2020-10-13 11:41:32,https://github.com/knative/eventing/releases/tag/v0.18.2
knative/eventing,v0.17.6,Knative Eventing release v0.17.6,2020-10-13 11:33:40,https://github.com/knative/eventing/releases/tag/v0.17.6
knative/eventing,v0.16.3,Knative Eventing release v0.16.3,2020-10-13 11:31:58,https://github.com/knative/eventing/releases/tag/v0.16.3
knative/eventing,v0.18.1,Knative Eventing release v0.18.1,2020-10-07 18:19:07,https://github.com/knative/eventing/releases/tag/v0.18.1
knative/eventing,v0.18.0,Knative Eventing release v0.18.0,2020-09-29 16:32:32,https://github.com/knative/eventing/releases/tag/v0.18.0
knative/eventing,v0.17.5,Knative Eventing release v0.17.5,2020-09-29 11:05:13,https://github.com/knative/eventing/releases/tag/v0.17.5
knative/eventing,v0.17.4,Knative Eventing release v0.17.4,2020-09-22 11:09:35,https://github.com/knative/eventing/releases/tag/v0.17.4
knative/eventing,v0.17.3,Knative Eventing release v0.17.3,2020-09-01 19:57:38,https://github.com/knative/eventing/releases/tag/v0.17.3
knative/eventing,v0.16.2,Knative Eventing release v0.16.2,2020-09-01 11:25:22,https://github.com/knative/eventing/releases/tag/v0.16.2
knative/eventing,v0.17.2,Knative Eventing release v0.17.2,2020-08-25 11:14:45,https://github.com/knative/eventing/releases/tag/v0.17.2
knative/eventing,v0.17.1,Knative Eventing release v0.17.1,2020-08-20 07:54:07,https://github.com/knative/eventing/releases/tag/v0.17.1
knative/eventing,v0.17.0,Knative Eventing release v0.17.0,2020-08-18 20:35:17,https://github.com/knative/eventing/releases/tag/v0.17.0
knative/eventing,v0.15.4,Knative Eventing release v0.15.4,2020-07-21 10:46:44,https://github.com/knative/eventing/releases/tag/v0.15.4
knative/eventing,v0.16.1,Knative Eventing release v0.16.1,2020-07-14 11:01:55,https://github.com/knative/eventing/releases/tag/v0.16.1
knative/eventing,v0.16.0,Knative Eventing release v0.16.0,2020-07-07 20:10:32,https://github.com/knative/eventing/releases/tag/v0.16.0
knative/eventing,v0.15.3,Knative Eventing release v0.15.3,2020-07-07 10:42:30,https://github.com/knative/eventing/releases/tag/v0.15.3
knative/eventing,v0.15.2,Knative Eventing release v0.15.2,2020-06-26 18:49:48,https://github.com/knative/eventing/releases/tag/v0.15.2
knative/eventing,v0.15.1,Knative Eventing release v0.15.1,2020-06-09 10:19:57,https://github.com/knative/eventing/releases/tag/v0.15.1
knative/eventing,v0.15.0,Knative Eventing release v0.15.0,2020-05-26 18:15:51,https://github.com/knative/eventing/releases/tag/v0.15.0
knative/eventing,v0.14.2,Knative Eventing release v0.14.2,2020-04-30 22:43:59,https://github.com/knative/eventing/releases/tag/v0.14.2
knative/eventing,v0.13.8,Knative Eventing release v0.13.8,2020-04-28 10:17:11,https://github.com/knative/eventing/releases/tag/v0.13.8
knative/eventing,v0.14.1,Knative Eventing release v0.14.1,2020-04-21 10:36:31,https://github.com/knative/eventing/releases/tag/v0.14.1
knative/eventing,v0.14.0,Knative Eventing release v0.14.0,2020-04-14 17:36:14,https://github.com/knative/eventing/releases/tag/v0.14.0
knative/eventing,v0.13.7,Knative Eventing release v0.13.7,2020-04-14 10:31:32,https://github.com/knative/eventing/releases/tag/v0.13.7
knative/eventing,v0.13.6,Knative Eventing release v0.13.6,2020-04-07 10:31:45,https://github.com/knative/eventing/releases/tag/v0.13.6
knative/eventing,v0.13.5,Knative Eventing release v0.13.5,2020-03-31 10:31:14,https://github.com/knative/eventing/releases/tag/v0.13.5
knative/eventing,v0.13.4,Knative Eventing release v0.13.4,2020-03-24 10:29:50,https://github.com/knative/eventing/releases/tag/v0.13.4
knative/eventing,v0.13.3,Knative Eventing release v0.13.3,2020-03-10 22:24:41,https://github.com/knative/eventing/releases/tag/v0.13.3
knative/eventing,v0.13.2,Knative Eventing release v0.13.2,2020-03-10 10:28:44,https://github.com/knative/eventing/releases/tag/v0.13.2
knative/eventing,v0.13.1,Knative Eventing release v0.13.1,2020-03-05 19:22:17,https://github.com/knative/eventing/releases/tag/v0.13.1
knative/eventing,v0.13.0,Knative Eventing release v0.13.0,2020-03-03 19:31:17,https://github.com/knative/eventing/releases/tag/v0.13.0
knative/eventing,v0.12.0,Knative Eventing release v0.12.0,2020-01-21 19:18:10,https://github.com/knative/eventing/releases/tag/v0.12.0
knative/eventing,v0.11.0,Knative Eventing release v0.11.0,2019-12-10 19:16:08,https://github.com/knative/eventing/releases/tag/v0.11.0
knative/eventing,v0.10.2,Knative Eventing release v0.10.2,2019-12-03 10:19:59,https://github.com/knative/eventing/releases/tag/v0.10.2
knative/eventing,v0.8.1,Knative Eventing release v0.8.1,2019-11-19 20:12:57,https://github.com/knative/eventing/releases/tag/v0.8.1
knative/eventing,v0.10.1,Knative Eventing release v0.10.1,2019-11-13 21:57:53,https://github.com/knative/eventing/releases/tag/v0.10.1
knative/eventing,v0.10.0,Knative Eventing release v0.10.0,2019-10-29 23:16:05,https://github.com/knative/eventing/releases/tag/v0.10.0
knative/eventing,v0.9.0,Knative Eventing release v0.9.0,2019-09-17 19:16:53,https://github.com/knative/eventing/releases/tag/v0.9.0
knative/eventing,v0.8.0,Knative Eventing release v0.8.0,2019-08-06 19:19:30,https://github.com/knative/eventing/releases/tag/v0.8.0
knative/eventing,v0.7.1,Knative Eventing release v0.7.1,2019-07-03 00:51:22,https://github.com/knative/eventing/releases/tag/v0.7.1
knative/eventing,v0.6.1,Knative Eventing release v0.6.1,2019-06-27 01:45:37,https://github.com/knative/eventing/releases/tag/v0.6.1
knative/eventing,v0.7.0,Knative Eventing release v0.7.0,2019-06-26 01:32:46,https://github.com/knative/eventing/releases/tag/v0.7.0
knative/eventing,v0.6.0,Knative Eventing release v0.6.0,2019-05-14 20:34:55,https://github.com/knative/eventing/releases/tag/v0.6.0
knative/eventing,v0.5.0,Knative Eventing release v0.5.0,2019-04-02 22:43:08,https://github.com/knative/eventing/releases/tag/v0.5.0
knative/eventing,v0.4.1,Knative Eventing release v0.4.1,2019-03-12 09:46:36,https://github.com/knative/eventing/releases/tag/v0.4.1
knative/eventing,v0.4.0,#Knative Eventing release v0.4.0,2019-02-20 18:24:14,https://github.com/knative/eventing/releases/tag/v0.4.0
knative/eventing,v0.3.0,Knative Eventing release v0.3.0,2019-01-10 07:35:41,https://github.com/knative/eventing/releases/tag/v0.3.0
knative/eventing,v0.2.1,Knative Eventing release v0.2.1,2018-11-28 21:52:28,https://github.com/knative/eventing/releases/tag/v0.2.1
